UF;Município;Faixa etária;Gênero;Grau de instrução;Turno;Comparecimento;% comparecimento;Abstenção;Eleitorado apto;Data de carga
AM;NHAMUNDÁ;35 a 39 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;7;0,7;3;10;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;FEMININO;ANALFABETO;1;14;0,8235;3;17;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;20;0,7407;7;27;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;133;0,8313;27;160;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;114;0,8702;17;131;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;25;0,6944;11;36;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;FEMININO;LÊ E ESCREVE;1;96;0,8727;14;110;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;FEMININO;SUPERIOR COMPLETO;1;42;0,913;4;46;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;MASCULINO;ANALFABETO;1;6;0,4615;7;13;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;17;0,7391;6;23;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;189;0,7941;49;238;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;86;0,8113;20;106;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;27;0,7105;11;38;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;MASCULINO;LÊ E ESCREVE;1;135;0,7988;34;169;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;30;0,8571;5;35;2025-04-30 07:09:09
AM;NHAMUNDÁ;40 a 44 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;3;0,5;3;6;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;FEMININO;ANALFABETO;1;14;0,6667;7;21;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;13;0,8125;3;16;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;90;0,8411;17;107;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;72;0,9231;6;78;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;14;0,7778;4;18;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;FEMININO;LÊ E ESCREVE;1;103;0,8803;14;117;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;FEMININO;SUPERIOR COMPLETO;1;37;0,9487;2;39;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;6;0,75;2;8;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;MASCULINO;ANALFABETO;1;11;0,3793;18;29;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;17;0,8947;2;19;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;140;0,8434;26;166;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;57;0,8507;10;67;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;27;0,75;9;36;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;MASCULINO;LÊ E ESCREVE;1;153;0,8361;30;183;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;29;0,9355;2;31;2025-04-30 07:09:09
AM;NHAMUNDÁ;45 a 49 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;FEMININO;ANALFABETO;1;11;0,3929;17;28;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;10;0,625;6;16;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;85;0,8416;16;101;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;48;0,8421;9;57;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;18;0,8571;3;21;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;FEMININO;LÊ E ESCREVE;1;90;0,8257;19;109;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;FEMININO;SUPERIOR COMPLETO;1;14;0,8235;3;17;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;MASCULINO;ANALFABETO;1;17;0,4722;19;36;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;11;0,8462;2;13;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;131;0,8506;23;154;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;42;0,913;4;46;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;15;0,8824;2;17;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;MASCULINO;LÊ E ESCREVE;1;163;0,8624;26;189;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;18;0,9474;1;19;2025-04-30 07:09:09
AM;NHAMUNDÁ;50 a 54 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;FEMININO;ANALFABETO;1;21;0,6;14;35;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;11;0,8462;2;13;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;81;0,802;20;101;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;36;0,766;11;47;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;9;1;0;9;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;FEMININO;LÊ E ESCREVE;1;85;0,8019;21;106;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;FEMININO;SUPERIOR COMPLETO;1;12;0,7059;5;17;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;MASCULINO;ANALFABETO;1;18;0,5;18;36;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;8;0,8;2;10;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;88;0,8627;14;102;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;24;0,96;1;25;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;7;0,6364;4;11;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;MASCULINO;LÊ E ESCREVE;1;126;0,8811;17;143;2025-04-30 07:09:09
AM;NHAMUNDÁ;55 a 59 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;8;0,8889;1;9;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;FEMININO;ANALFABETO;1;21;0,6;14;35;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;10;0,7143;4;14;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;51;0,8095;12;63;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;21;0,84;4;25;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;6;1;0;6;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;FEMININO;LÊ E ESCREVE;1;58;0,6824;27;85;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;FEMININO;SUPERIOR COMPLETO;1;7;0,7778;2;9;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;MASCULINO;ANALFABETO;1;27;0,6;18;45;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;6;0,75;2;8;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;82;0,8039;20;102;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;18;0,9;2;20;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;4;0,8;1;5;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;MASCULINO;LÊ E ESCREVE;1;113;0,8071;27;140;2025-04-30 07:09:09
AM;NHAMUNDÁ;60 a 64 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;2;0,5;2;4;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;FEMININO;ANALFABETO;1;27;0,5094;26;53;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;4;1;0;4;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;41;0,7069;17;58;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;5;0,625;3;8;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;FEMININO;LÊ E ESCREVE;1;58;0,7945;15;73;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;FEMININO;SUPERIOR COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;MASCULINO;ANALFABETO;1;15;0,2727;40;55;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;0,3333;2;3;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;37;0,8222;8;45;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;5;0,8333;1;6;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;MASCULINO;LÊ E ESCREVE;1;72;0,72;28;100;2025-04-30 07:09:09
AM;NHAMUNDÁ;65 a 69 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;FEMININO;ANALFABETO;1;32;0,4638;37;69;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;4;0,8;1;5;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;17;0,68;8;25;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;FEMININO;LÊ E ESCREVE;1;30;0,5085;29;59;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;FEMININO;SUPERIOR COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;MASCULINO;ANALFABETO;1;12;0,3333;24;36;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;22;0,6667;11;33;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;MASCULINO;LÊ E ESCREVE;1;49;0,6712;24;73;2025-04-30 07:09:09
AM;NHAMUNDÁ;70 a 74 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;FEMININO;ANALFABETO;1;13;0,2167;47;60;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;12;0,5714;9;21;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;FEMININO;LÊ E ESCREVE;1;17;0,34;33;50;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;MASCULINO;ANALFABETO;1;10;0,25;30;40;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;13;0,5652;10;23;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;2;1;0;2;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;MASCULINO;LÊ E ESCREVE;1;23;0,3433;44;67;2025-04-30 07:09:09
AM;NHAMUNDÁ;75 a 79 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;80 a 84 anos                  ;FEMININO;ANALFABETO;1;10;0,1961;41;51;2025-04-30 07:09:09
AM;NHAMUNDÁ;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;NHAMUNDÁ;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;4;0,2667;11;15;2025-04-30 07:09:09
AM;NHAMUNDÁ;80 a 84 anos                  ;FEMININO;LÊ E ESCREVE;1;4;0,1739;19;23;2025-04-30 07:09:09
AM;NHAMUNDÁ;80 a 84 anos                  ;MASCULINO;ANALFABETO;1;6;0,2;24;30;2025-04-30 07:09:09
AM;NHAMUNDÁ;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;4;0,3333;8;12;2025-04-30 07:09:09
AM;NHAMUNDÁ;80 a 84 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;80 a 84 anos                  ;MASCULINO;LÊ E ESCREVE;1;7;0,1795;32;39;2025-04-30 07:09:09
AM;NHAMUNDÁ;85 a 89 anos                  ;FEMININO;ANALFABETO;1;1;0,027;36;37;2025-04-30 07:09:09
AM;NHAMUNDÁ;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;4;4;2025-04-30 07:09:09
AM;NHAMUNDÁ;85 a 89 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;24;24;2025-04-30 07:09:09
AM;NHAMUNDÁ;85 a 89 anos                  ;MASCULINO;ANALFABETO;1;4;0,1379;25;29;2025-04-30 07:09:09
AM;NHAMUNDÁ;85 a 89 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;2;0,2;8;10;2025-04-30 07:09:09
AM;NHAMUNDÁ;85 a 89 anos                  ;MASCULINO;LÊ E ESCREVE;1;2;0,0465;41;43;2025-04-30 07:09:09
AM;NHAMUNDÁ;90 a 94 anos                  ;FEMININO;ANALFABETO;1;0;0;29;29;2025-04-30 07:09:09
AM;NHAMUNDÁ;90 a 94 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;4;4;2025-04-30 07:09:09
AM;NHAMUNDÁ;90 a 94 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;14;14;2025-04-30 07:09:09
AM;NHAMUNDÁ;90 a 94 anos                  ;MASCULINO;ANALFABETO;1;1;0,0435;22;23;2025-04-30 07:09:09
AM;NHAMUNDÁ;90 a 94 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;7;7;2025-04-30 07:09:09
AM;NHAMUNDÁ;90 a 94 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;24;24;2025-04-30 07:09:09
AM;NHAMUNDÁ;95 a 99 anos                  ;FEMININO;ANALFABETO;1;1;0,0625;15;16;2025-04-30 07:09:09
AM;NHAMUNDÁ;95 a 99 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 07:09:09
AM;NHAMUNDÁ;95 a 99 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;4;4;2025-04-30 07:09:09
AM;NHAMUNDÁ;95 a 99 anos                  ;MASCULINO;ANALFABETO;1;0;0;16;16;2025-04-30 07:09:09
AM;NHAMUNDÁ;95 a 99 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;2;2;2025-04-30 07:09:09
AM;NHAMUNDÁ;95 a 99 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;7;7;2025-04-30 07:09:09
AM;NHAMUNDÁ;Inválido                      ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;100 anos ou mais              ;FEMININO;ANALFABETO;1;1;0,0625;15;16;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;100 anos ou mais              ;FEMININO;LÊ E ESCREVE;1;1;0,25;3;4;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;100 anos ou mais              ;MASCULINO;ANALFABETO;1;1;0,1667;5;6;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;100 anos ou mais              ;MASCULINO;LÊ E ESCREVE;1;0;0;6;6;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;7;0,875;1;8;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;16 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;16 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;55;0,9322;4;59;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;6;0,8571;1;7;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;16 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;16 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;33;0,9429;2;35;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;12;0,8;3;15;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;17 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;11;1;0;11;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;17 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;85;0,9551;4;89;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;17 anos                       ;MASCULINO;ANALFABETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;13;0,8667;2;15;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;17 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;9;0,9;1;10;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;17 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;76;0,9383;5;81;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;28;0,6667;14;42;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;25;0,8621;4;29;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;102;0,8226;22;124;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;34;0,7083;14;48;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;14;0,9333;1;15;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;116;0,8169;26;142;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;18 anos                       ;MASCULINO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;FEMININO;ANALFABETO;1;3;1;0;3;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,6667;1;3;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;44;0,7857;12;56;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;37;0,8409;7;44;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;99;0,7674;30;129;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;1;0,5;1;2;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;MASCULINO;ANALFABETO;1;0;0;1;1;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;3;1;0;3;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;41;0,6833;19;60;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;35;0,875;5;40;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;88;0,6875;40;128;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;19 anos                       ;MASCULINO;SUPERIOR INCOMPLETO;1;6;1;0;6;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;20 anos                       ;FEMININO;ANALFABETO;1;1;1;0;1;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;20 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;5;1;0;5;2025-04-30 07:09:09
AM;NOVA OLINDA DO NORTE;20 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;33;0,6735;16;49;2025-04-30 07:09:09
