UF;Município;Faixa etária;Gênero;Grau de instrução;Comparecimento;% comparecimento;Abstenção;Eleitorado apto;Data de carga
AM;SANTO ANTÔNIO DO IÇÁ;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;246;0,7736;72;318;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;338;0,8689;51;389;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;100;0,7692;30;130;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;30 a 34 anos                  ;MASCULINO;LÊ E ESCREVE;38;0,8261;8;46;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;30 a 34 anos                  ;MASCULINO;SUPERIOR COMPLETO;30;0,8333;6;36;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;30 a 34 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;16;0,7619;5;21;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;FEMININO;ANALFABETO;60;0,8571;10;70;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;18;0,9;2;20;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;214;0,8629;34;248;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;221;0,8947;26;247;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;43;0,7818;12;55;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;FEMININO;LÊ E ESCREVE;65;0,9155;6;71;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;FEMININO;SUPERIOR COMPLETO;39;0,7959;10;49;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;FEMININO;SUPERIOR INCOMPLETO;14;0,7778;4;18;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;MASCULINO;ANALFABETO;34;0,8293;7;41;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;26;0,8125;6;32;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;212;0,794;55;267;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;277;0,8766;39;316;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;65;0,8228;14;79;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;MASCULINO;LÊ E ESCREVE;47;0,8545;8;55;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;MASCULINO;SUPERIOR COMPLETO;38;0,9268;3;41;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;35 a 39 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;17;0,85;3;20;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;FEMININO;ANALFABETO;62;0,747;21;83;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;18;1;0;18;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;146;0,8391;28;174;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;179;0,8818;24;203;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;25;0,8333;5;30;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;FEMININO;LÊ E ESCREVE;86;0,9149;8;94;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;FEMININO;SUPERIOR COMPLETO;41;0,8542;7;48;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;FEMININO;SUPERIOR INCOMPLETO;10;0,8333;2;12;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;MASCULINO;ANALFABETO;37;0,6727;18;55;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;22;0,88;3;25;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;213;0,8694;32;245;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;181;0,8873;23;204;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;40;0,9091;4;44;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;MASCULINO;LÊ E ESCREVE;72;0,9114;7;79;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;MASCULINO;SUPERIOR COMPLETO;29;1;0;29;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;40 a 44 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;6;1;0;6;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;FEMININO;ANALFABETO;82;0,6119;52;134;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;11;0,9167;1;12;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;127;0,8759;18;145;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;98;0,875;14;112;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;12;0,9231;1;13;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;FEMININO;LÊ E ESCREVE;113;0,9262;9;122;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;FEMININO;SUPERIOR COMPLETO;30;0,9091;3;33;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;FEMININO;SUPERIOR INCOMPLETO;4;1;0;4;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;MASCULINO;ANALFABETO;41;0,4824;44;85;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;26;0,8667;4;30;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;166;0,8783;23;189;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;121;0,903;13;134;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;39;1;0;39;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;MASCULINO;LÊ E ESCREVE;92;0,844;17;109;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;MASCULINO;SUPERIOR COMPLETO;27;0,871;4;31;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;45 a 49 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;7;0,875;1;8;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;FEMININO;ANALFABETO;79;0,6077;51;130;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;3;0,75;1;4;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;73;0,8795;10;83;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;55;0,8871;7;62;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;7;0,7;3;10;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;FEMININO;LÊ E ESCREVE;102;0,8947;12;114;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;FEMININO;SUPERIOR COMPLETO;26;0,9286;2;28;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;FEMININO;SUPERIOR INCOMPLETO;2;1;0;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;MASCULINO;ANALFABETO;39;0,5417;33;72;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;13;0,8125;3;16;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;138;0,8625;22;160;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;49;0,8596;8;57;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;20;0,8696;3;23;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;MASCULINO;LÊ E ESCREVE;95;0,9135;9;104;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;MASCULINO;SUPERIOR COMPLETO;19;0,9048;2;21;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;50 a 54 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;4;1;0;4;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;FEMININO;ANALFABETO;74;0,6667;37;111;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;8;0,8889;1;9;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;56;0,8235;12;68;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;29;0,8286;6;35;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;12;0,9231;1;13;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;FEMININO;LÊ E ESCREVE;83;0,883;11;94;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;FEMININO;SUPERIOR COMPLETO;19;1;0;19;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;0,5;1;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;MASCULINO;ANALFABETO;52;0,5591;41;93;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;7;0,7;3;10;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;110;0,9091;11;121;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;34;0,8947;4;38;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;12;1;0;12;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;MASCULINO;LÊ E ESCREVE;97;0,9417;6;103;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;55 a 59 anos                  ;MASCULINO;SUPERIOR COMPLETO;14;0,9333;1;15;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;FEMININO;ANALFABETO;76;0,608;49;125;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;2;1;0;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;26;0,7647;8;34;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;15;0,9375;1;16;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;2;0,6667;1;3;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;FEMININO;LÊ E ESCREVE;69;0,8118;16;85;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;FEMININO;SUPERIOR COMPLETO;16;0,9412;1;17;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;MASCULINO;ANALFABETO;47;0,5949;32;79;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;7;1;0;7;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;53;0,8833;7;60;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;26;0,8667;4;30;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;4;1;0;4;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;MASCULINO;LÊ E ESCREVE;108;0,9;12;120;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;MASCULINO;SUPERIOR COMPLETO;4;0,8;1;5;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;60 a 64 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;0;0;1;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;FEMININO;ANALFABETO;52;0,4771;57;109;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;27;0,9;3;30;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;6;0,75;2;8;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;0,5;1;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;FEMININO;LÊ E ESCREVE;54;0,7606;17;71;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;FEMININO;SUPERIOR COMPLETO;5;0,8333;1;6;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;MASCULINO;ANALFABETO;50;0,6024;33;83;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;4;0,6667;2;6;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;30;0,8108;7;37;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;8;0,6667;4;12;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;2;0,6667;1;3;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;MASCULINO;LÊ E ESCREVE;76;0,8172;17;93;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;MASCULINO;SUPERIOR COMPLETO;6;0,75;2;8;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;65 a 69 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;1;0;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;FEMININO;ANALFABETO;38;0,4;57;95;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;2;1;0;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;7;0,7;3;10;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;4;1;0;4;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;0;0;1;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;FEMININO;LÊ E ESCREVE;35;0,7292;13;48;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;FEMININO;SUPERIOR COMPLETO;1;0,5;1;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;MASCULINO;ANALFABETO;43;0,5375;37;80;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;0;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;18;0,75;6;24;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;4;0,6667;2;6;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;2;1;0;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;MASCULINO;LÊ E ESCREVE;72;0,8471;13;85;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;70 a 74 anos                  ;MASCULINO;SUPERIOR COMPLETO;3;1;0;3;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;FEMININO;ANALFABETO;32;0,3137;70;102;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;3;0,75;1;4;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;FEMININO;LÊ E ESCREVE;11;0,4783;12;23;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;FEMININO;SUPERIOR COMPLETO;2;1;0;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;MASCULINO;ANALFABETO;18;0,2769;47;65;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;2;1;0;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;9;0,6;6;15;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;2;1;0;2;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;1;0;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;75 a 79 anos                  ;MASCULINO;LÊ E ESCREVE;27;0,54;23;50;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;80 a 84 anos                  ;FEMININO;ANALFABETO;19;0,2533;56;75;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;80 a 84 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;2;0,6667;1;3;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;80 a 84 anos                  ;FEMININO;LÊ E ESCREVE;5;0,3571;9;14;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;80 a 84 anos                  ;MASCULINO;ANALFABETO;20;0,3922;31;51;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;0;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;80 a 84 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;2;0,3333;4;6;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;80 a 84 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;1;0;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;80 a 84 anos                  ;MASCULINO;LÊ E ESCREVE;19;0,475;21;40;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;80 a 84 anos                  ;MASCULINO;NÃO INFORMADO;0;0;1;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;85 a 89 anos                  ;FEMININO;ANALFABETO;7;0,125;49;56;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;85 a 89 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;1;0;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;85 a 89 anos                  ;FEMININO;LÊ E ESCREVE;0;0;9;9;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;85 a 89 anos                  ;MASCULINO;ANALFABETO;4;0,1026;35;39;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;85 a 89 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;2;0,4;3;5;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;85 a 89 anos                  ;MASCULINO;LÊ E ESCREVE;3;0,2308;10;13;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;85 a 89 anos                  ;MASCULINO;NÃO INFORMADO;0;0;1;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;90 a 94 anos                  ;FEMININO;ANALFABETO;3;0,0769;36;39;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;90 a 94 anos                  ;FEMININO;LÊ E ESCREVE;0;0;11;11;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;90 a 94 anos                  ;MASCULINO;ANALFABETO;7;0,2188;25;32;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;90 a 94 anos                  ;MASCULINO;LÊ E ESCREVE;2;0,1111;16;18;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;95 a 99 anos                  ;FEMININO;ANALFABETO;4;0,1053;34;38;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;95 a 99 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;0;0;1;1;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;95 a 99 anos                  ;FEMININO;LÊ E ESCREVE;0;0;3;3;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;95 a 99 anos                  ;MASCULINO;ANALFABETO;2;0,0625;30;32;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;95 a 99 anos                  ;MASCULINO;LÊ E ESCREVE;0;0;11;11;2025-04-29 22:31:40
AM;SANTO ANTÔNIO DO IÇÁ;Inválido                      ;FEMININO;ANALFABETO;0;0;2;2;2025-04-29 22:31:40
AM;SILVES;100 anos ou mais              ;FEMININO;ANALFABETO;0;0;3;3;2025-04-29 22:31:40
AM;SILVES;100 anos ou mais              ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;0;0;1;1;2025-04-29 22:31:40
AM;SILVES;100 anos ou mais              ;FEMININO;LÊ E ESCREVE;0;0;5;5;2025-04-29 22:31:40
AM;SILVES;100 anos ou mais              ;MASCULINO;ANALFABETO;0;0;2;2;2025-04-29 22:31:40
AM;SILVES;100 anos ou mais              ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;0;0;2;2;2025-04-29 22:31:40
AM;SILVES;100 anos ou mais              ;MASCULINO;LÊ E ESCREVE;0;0;6;6;2025-04-29 22:31:40
AM;SILVES;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;6;0,6;4;10;2025-04-29 22:31:40
AM;SILVES;16 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;40;0,9524;2;42;2025-04-29 22:31:40
